SITE_ID,Approach,Canopy_L1,dLevelsAminusB,tower_order,pair_span,n,prop_positive_FG,prop_cross_grad_flagged,median_FG,median_abs_FG
WREF,AE,AA,8_4,A above B,4,963,0.4288681204569055,0,-4.156536058871669e-5,9.812067661682812e-5
OSBS,WP,AW,5_2,A above B,3,2505,0.4287425149700599,0,-0.007274488514637964,0.019029504478933673
DCFS,AE,AW,3_1,A above B,2,2083,0.42870859337494,0,-0.011183316368090985,0.027801426521504472
BONA,MBR,AW,2_1,A above B,1,147,0.42857142857142855,0,-9.867229060670606e-4,0.003048100378178533
HARV,AE,AW,5_4,A above B,1,35,0.42857142857142855,0,-2.7278371930399096e-4,6.070314282504203e-4
MOAB,WP,AA,4_2,A above B,2,2733,0.4281009879253567,0,-0.008436839809784354,0.02427104315613551
BLAN,AE,AA,4_3,A above B,1,222,0.42792792792792794,0,-4.4589868203043226e-4,0.0013151177114977357
JORN,AE,AA,3_1,A above B,2,888,0.42680180180180183,0,-0.005199551585849283,0.018046102983134464
NIWO,AE,AA,4_2,A above B,2,703,0.4267425320056899,0,-0.0032066412110208025,0.009629652481454353
NOGP,AE,AA,4_1,A above B,3,1153,0.42671292281006074,0,-0.0036522021488738184,0.01002256450342821
UNDE,WP,AA,5_4,A above B,1,225,0.4266666666666667,0,-0.10385511771517189,0.22118985257036802
KONZ,AE,AA,2_1,A above B,1,495,0.4262626262626263,0,-0.034987110075656205,0.06910129809342531
TALL,WP,AW,5_1,A above B,4,427,0.4262295081967213,0,-0.0037591231283482344,0.009308772227490467
BLAN,WP,AW,3_2,A above B,1,216,0.42592592592592593,0,-0.005536223058920674,0.017469182443947996
OSBS,AE,AW,5_2,A above B,3,2736,0.42543859649122806,0,-1.2968328759285707e-4,3.3524213754826285e-4
OAES,WP,AA,4_1,A above B,3,2285,0.42538293216630196,0,-0.008695585835378628,0.02451729279215849
MOAB,AE,AA,4_2,A above B,2,2739,0.425337714494341,0,-0.0031618669933025255,0.011110369370753131
SERC,WP,AA,6_5,A above B,1,308,0.4253246753246753,0,-0.06535834071230762,0.1476970412141074
OAES,AE,AA,4_1,A above B,3,2293,0.425207152202355,0,-0.009109929733680692,0.026346095128067126
NOGP,WP,AA,4_1,A above B,3,1160,0.425,0,-0.004216457874688008,0.011107583645508904
RMNP,AE,AW,3_2,A above B,1,80,0.425,0,-3.240085232482768e-4,6.877844243520677e-4
GUAN,WP,AA,5_4,A above B,1,245,0.42448979591836733,0,-0.03619807083244665,0.15388242019249015
WREF,WP,AA,5_4,A above B,1,33,0.42424242424242425,0,-0.036580465048124476,0.05529674267386795
GRSM,AE,AA,6_4,A above B,2,678,0.42330383480825956,0,-1.2287394035167182e-4,3.02934886482418e-4
UKFS,AE,AW,4_2,A above B,2,1498,0.4225634178905207,0,-2.26830955408643e-4,7.931378524161962e-4
UKFS,WP,AW,4_1,A above B,3,5150,0.4223300970873786,0,-0.003264815673466515,0.008594496674342405
WREF,WP,AA,8_4,A above B,4,962,0.42203742203742206,0,-0.01387065555711492,0.03224591100272487
UKFS,AE,AW,4_1,A above B,3,5142,0.4218203033838973,0,-2.1414515880540676e-4,0.0010172642627577465
JERC,MBR,AW,4_2,A above B,2,696,0.4209770114942529,0,-0.0013943751005030132,0.007104701650120031
JORN,WP,AA,3_1,A above B,2,884,0.42081447963800905,0,-0.004057982331761862,0.011608870339915926
TALL,AE,AW,5_1,A above B,4,435,0.4206896551724138,0,-3.4007519681971787e-4,0.0017120251957182646
UKFS,WP,AW,4_2,A above B,2,1492,0.4202412868632708,0,-0.005134281951946691,0.011465259689026593
GRSM,WP,AA,6_4,A above B,2,679,0.41973490427098675,0,-0.03482129082509499,0.07785773450997455
STEI,AE,AW,5_2,A above B,3,2894,0.41948859709744296,0,-2.2071845354080244e-4,4.5034566498550004e-4
TEAK,WP,AA,7_3,A above B,4,1197,0.4193817878028404,0,-0.00860431966472584,0.029022466335387482
JERC,WP,AA,4_3,A above B,1,124,0.41935483870967744,0,-0.03680305857115165,0.07185210386301213
WREF,WP,AA,6_5,A above B,1,31,0.41935483870967744,0,-0.024020323221642596,0.053996359512265044
SRER,AE,AA,4_3,A above B,1,291,0.41924398625429554,0,-0.0023353318188462104,0.009397069759528576
TREE,WP,AW,5_4,A above B,1,136,0.41911764705882354,0,-0.10953144242940174,0.1917922201947345
WOOD,AE,AA,2_1,A above B,1,766,0.41906005221932113,0,-0.0211479439480592,0.04765921497576157
UKFS,AE,AW,5_1,A above B,4,3310,0.4187311178247734,0,-1.7229969913999546e-4,9.756797542924005e-4
WOOD,WP,AA,2_1,A above B,1,528,0.4185606060606061,0,-0.009057708393525864,0.021501080941307534
UKFS,WP,AW,5_1,A above B,4,3311,0.4183026276049532,0,-0.0038602475764490276,0.009212362820809158
TALL,AE,AA,5_4,A above B,1,110,0.41818181818181815,0,-7.739276346060286e-4,0.004077289315731123
WOOD,AE,AA,4_1,A above B,3,837,0.41816009557945044,0,-0.0036510142040291835,0.007869219032903087
SOAP,AE,AW,2_1,A above B,1,474,0.4177215189873418,0,-5.749175424013162e-4,0.0015455906938530517
GRSM,AE,AA,6_5,A above B,1,79,0.4177215189873418,0,-1.699402065529956e-4,5.626624617250118e-4
GRSM,WP,AA,6_5,A above B,1,79,0.4177215189873418,0,-0.060114695054723076,0.16122123832552576
PUUM,MBR,AA,6_5,A above B,1,103,0.4174757281553398,0,-0.0016319003602663562,0.010670676637424138
PUUM,MBR,AW,5_3,A above B,2,635,0.41732283464566927,0,-0.0025936538803706284,0.00797064741569906
TEAK,MBR,AW,7_2,A above B,5,930,0.4172043010752688,0,-2.731648007144145e-4,0.003437728377985015
TEAK,AE,AA,7_3,A above B,4,1196,0.41638795986622074,0,-5.316647534496267e-5,1.7951152457407237e-4
ORNL,AE,AW,4_2,A above B,2,800,0.41625,0,-1.4622049676142298e-4,3.4944036967437153e-4
NOGP,WP,AA,2_1,A above B,1,877,0.4161915621436716,0,-0.012350472161946548,0.03107729140396848
STEI,WP,AW,5_2,A above B,3,2890,0.415916955017301,0,-0.013149239246948234,0.025274537141119068
STEI,AE,AW,6_2,A above B,4,1816,0.41519823788546256,0,-1.3787732042400743e-4,2.850094381249474e-4
WOOD,WP,AA,4_1,A above B,3,843,0.4151838671411625,0,-0.003669159441776927,0.007760239142265985
KONZ,WP,AA,2_1,A above B,1,465,0.4150537634408602,0,-0.01453000415774181,0.02976721313469619
RMNP,AE,AW,5_2,A above B,3,670,0.41492537313432837,0,-1.233360974824989e-4,2.3434017518937308e-4
SRER,WP,AA,4_3,A above B,1,299,0.41471571906354515,0,-0.01266364247294904,0.03345713194982409
JERC,MBR,AW,5_2,A above B,3,1302,0.41397849462365593,0,-0.0020091963435811154,0.008783437044869242
RMNP,WP,AW,5_2,A above B,3,667,0.41379310344827586,0,-0.010392492525927508,0.020276179690219956
STEI,WP,AW,6_2,A above B,4,1801,0.413659078289839,0,-0.012119101893733471,0.02405564655688967
NOGP,AE,AA,2_1,A above B,1,884,0.41289592760180993,0,-0.029084860047473356,0.07083882000450886
ORNL,WP,AW,4_2,A above B,2,797,0.411543287327478,0,-0.008515600500023292,0.020275101881330148
YELL,AE,AW,4_2,A above B,2,226,0.41150442477876104,0,-2.038384563221693e-4,3.6896740584709854e-4
TREE,AE,AW,5_4,A above B,1,141,0.41134751773049644,0,-7.856942856975869e-4,0.0012960139652473481
MLBS,WP,AW,4_3,A above B,1,236,0.4110169491525424,0,-0.03868044870417055,0.08872370378304642
SOAP,WP,AW,2_1,A above B,1,477,0.4109014675052411,0,-0.017338938008359107,0.043561331730022086
MOAB,WP,AA,3_2,A above B,1,246,0.4105691056910569,0,-0.02499809113521139,0.05284974844524308
JORN,AE,AA,4_3,A above B,1,122,0.4098360655737705,0,-0.0038501325544630025,0.012562223887607015
MLBS,AE,AW,4_3,A above B,1,237,0.4092827004219409,0,-5.264993162076897e-4,0.0010619937085441004
DSNY,WP,AA,3_2,A above B,1,259,0.4092664092664093,0,-0.053541794226844304,0.12972693568821378
UKFS,WP,AW,6_1,A above B,5,1723,0.4085896691816599,0,-0.003615931328037245,0.008015867855073031
TALL,WP,AA,5_4,A above B,1,108,0.4074074074074074,0,-0.1097576684178045,0.25380242090765703
UKFS,AE,AW,6_1,A above B,5,1712,0.4071261682242991,0,-1.2691074975284893e-4,0.0010001085407460061
YELL,MBR,AW,3_1,A above B,2,226,0.40707964601769914,0,-8.669277233724951e-4,0.004068333692125148
YELL,AE,AA,5_3,A above B,2,263,0.4068441064638783,0,-1.9629594765660575e-4,3.205704030839948e-4
YELL,WP,AA,5_3,A above B,2,261,0.4061302681992337,0,-0.012993759644532768,0.022646028146069603
SRER,MBR,AA,2_1,A above B,1,165,0.40606060606060607,0,-9.257972487070833e-4,0.002837773667559388
OSBS,WP,AA,5_3,A above B,2,934,0.40471092077087795,0,-0.020610458012374114,0.04685156569529313
DCFS,WP,AW,3_1,A above B,2,1589,0.4040276903713027,0,-0.00853008925657543,0.020324607596669826
MOAB,AE,AA,3_2,A above B,1,250,0.404,0,-0.011676235219938656,0.03143841381382921
DSNY,AE,AA,3_2,A above B,1,280,0.4035714285714286,0,-0.023621392664261803,0.06675030091695372
JORN,AE,AA,3_2,A above B,1,72,0.4027777777777778,0,-0.010415914876644235,0.028758193418658443
JERC,WP,AW,5_2,A above B,3,3941,0.4026896726719107,0,-0.012490087566178452,0.02579321070272931
JERC,AE,AW,5_2,A above B,3,3951,0.40268286509744367,0,-2.655442591180109e-4,0.001557354913093705
JERC,AE,AA,5_4,A above B,1,231,0.4025974025974026,0,-9.037892308010005e-4,0.004715061210088558
KONA,AE,AA,3_2,A above B,1,336,0.4017857142857143,0,-0.0150977425028062,0.031502700950628126
OSBS,AE,AA,5_3,A above B,2,1013,0.40177690029615004,0,-1.921422947680327e-4,4.132775304941061e-4
YELL,WP,AW,4_2,A above B,2,229,0.4017467248908297,0,-0.00784581367728665,0.013601120253788639
ONAQ,MBR,AA,4_3,A above B,1,207,0.40096618357487923,0,-8.393821495232245e-4,0.003415457805379033
SRER,MBR,AA,3_1,A above B,2,1346,0.40044576523031206,0,-0.0010220854524227649,0.003177772521190796
SRER,MBR,AA,4_2,A above B,2,1501,0.4003997335109927,0,-0.0010038464931329007,0.00289333842230687
GUAN,AE,AW,3_2,A above B,1,190,0.4,0,-0.0027701808004458985,0.01628233672518062
HARV,WP,AA,6_5,A above B,1,165,0.4,0,-0.061186919687445294,0.10956127316188913
MOAB,MBR,AA,3_2,A above B,1,105,0.4,0,-7.338998358193178e-4,0.0036433507292081176
WREF,MBR,AA,6_5,A above B,1,20,0.4,0,-7.835597416543434e-4,0.005722666033790921
JORN,WP,AA,4_3,A above B,1,123,0.3983739837398374,0,-0.013757397157108322,0.036044060499582024
JERC,WP,AA,5_4,A above B,1,226,0.39823008849557523,0,-0.08533593850767096,0.16001608110731588
SRER,WP,AA,2_1,A above B,1,342,0.39766081871345027,0,-0.004582999556405443,0.017431725634600645
ONAQ,MBR,AA,4_2,A above B,2,1776,0.3975225225225225,0,-8.039682141689638e-4,0.002451529916730779
GRSM,AE,AW,6_3,A above B,3,2347,0.39710268427780143,0,-8.376150655318111e-5,1.8447310286178465e-4
JORN,WP,AA,3_2,A above B,1,68,0.39705882352941174,0,-0.014048363266820114,0.03868898967386221
GUAN,WP,AW,3_2,A above B,1,192,0.3958333333333333,0,-0.02961107601678447,0.07486932156566256
HARV,AE,AW,5_2,A above B,3,948,0.39556962025316456,0,-1.5154898855480853e-4,2.555880911746996e-4
BART,WP,AW,5_3,A above B,2,450,0.39555555555555555,0,-0.025959069206067234,0.05558488492712559
GRSM,WP,AW,6_3,A above B,3,2336,0.3955479452054795,0,-0.01910730591959371,0.040225319654476274
ORNL,MBR,AW,4_1,A above B,3,2861,0.39496679482698355,0,-0.0011710346494862214,0.005734947786964518
WREF,MBR,AW,6_3,A above B,3,104,0.3942307692307692,0,-0.001627852359951241,0.005918709112794548
HARV,AE,AA,6_5,A above B,1,165,0.3939393939393939,0,-2.435015407353851e-4,4.525238001853231e-4
KONA,WP,AA,3_2,A above B,1,353,0.3937677053824363,0,-0.022475484617200968,0.04511478485690207
HARV,WP,AW,5_2,A above B,3,936,0.39316239316239315,0,-0.012393576887087629,0.01975992394279969
WREF,WP,AA,6_4,A above B,2,179,0.39106145251396646,0,-0.024092744077792237,0.04650690093877433
JORN,WP,AA,2_1,A above B,1,192,0.390625,0,-0.007495072999946235,0.01733268688493432
RMNP,AE,AW,4_1,A above B,3,571,0.3905429071803853,0,-1.958767300898778e-4,3.1352376954858795e-4
TREE,WP,AW,5_3,A above B,2,1288,0.390527950310559,0,-0.016443707718328877,0.030160592477125985
SRER,AE,AA,2_1,A above B,1,349,0.38968481375358166,0,-0.007475678766572935,0.0303528533197557
MOAB,MBR,AA,3_1,A above B,2,2213,0.3895164934478084,0,-7.797531948137764e-4,0.0035232120751067493
TREE,AE,AW,5_3,A above B,2,1298,0.38906009244992296,0,-1.5968236536308833e-4,2.8945011850811143e-4
LAJA,AE,AA,3_2,A above B,1,90,0.3888888888888889,0,-0.027405840728829896,0.06473429116109496
BART,AE,AW,5_3,A above B,2,449,0.38752783964365256,0,-2.271863376495355e-4,3.986321265208066e-4
YELL,AE,AA,4_3,A above B,1,31,0.3870967741935484,0,-4.6933295934833996e-4,6.674295956142659e-4
WREF,AE,AA,6_4,A above B,2,179,0.3854748603351955,0,-1.3207006920168768e-4,2.2488733060521272e-4
MLBS,WP,AW,5_2,A above B,3,2259,0.3846834882691456,0,-0.015378639308826615,0.02699161254110836
MLBS,AE,AW,5_2,A above B,3,2256,0.38430851063829785,0,-2.1934541566370148e-4,3.814927552635647e-4
RMNP,WP,AW,4_1,A above B,3,570,0.38421052631578945,0,-0.0054955030089979704,0.008467477724495031
TALL,WP,AW,3_1,A above B,2,776,0.38402061855670105,0,-0.004734175501359421,0.00909601990481691
GUAN,MBR,AW,4_1,A above B,3,2407,0.3838803489821354,0,-0.0011718416033431778,0.005518113043418622
YELL,WP,AW,4_1,A above B,3,598,0.38294314381270905,0,-0.002152954870886576,0.003631562151710261
SERC,WP,AW,5_1,A above B,4,3234,0.3812615955473098,0,-0.003041177785587333,0.006597325788069958
YELL,AE,AW,4_1,A above B,3,606,0.3811881188118812,0,-1.6112597251279423e-4,2.4982572094014955e-4
JERC,AE,AA,4_3,A above B,1,155,0.38064516129032255,0,-0.0017529204451780256,0.0062988763908327665
DEJU,MBR,AA,5_3,A above B,2,321,0.38006230529595014,0,-4.2934199601149146e-4,0.0017677629913756896
ABBY,WP,AA,5_3,A above B,2,474,0.379746835443038,0,-0.02049560163622638,0.036537412051427104
LAJA,WP,AA,3_2,A above B,1,90,0.37777777777777777,0,-0.08219502363846624,0.16470615528854357
ABBY,AE,AA,5_3,A above B,2,472,0.3771186440677966,0,-2.05181864088862e-4,3.5509848931097675e-4
ORNL,MBR,AW,5_1,A above B,4,4125,0.37672727272727274,0,-0.0012770964236304939,0.005147981525142976
TALL,AE,AW,3_1,A above B,2,773,0.37645536869340235,0,-4.630341334680201e-4,0.00211762252185004
PUUM,MBR,AW,6_3,A above B,3,335,0.3761194029850746,0,-0.0026971975224764893,0.006746126504671257
OSBS,WP,AW,5_1,A above B,4,1609,0.37600994406463645,0,-0.00463190339275077,0.010081072594045178
JORN,WP,AA,4_2,A above B,2,1047,0.3753581661891118,0,-0.007673631370751812,0.017066906155367875
JORN,AE,AA,2_1,A above B,1,192,0.375,0,-0.01969662121364018,0.0431524314908585
YELL,WP,AA,4_3,A above B,1,32,0.375,0,-0.02911605693712037,0.039642813966136274
SERC,AE,AW,5_1,A above B,4,3415,0.37481698389458273,0,-1.489935777458784e-4,2.989984992215695e-4
WREF,MBR,AA,7_4,A above B,3,139,0.37410071942446044,0,-0.0012054738204991657,0.006806266709988119
JERC,AE,AA,5_3,A above B,2,1284,0.37383177570093457,0,-5.239657954353126e-4,0.00247070460338448
WREF,MBR,AW,8_2,A above B,6,1114,0.3734290843806104,0,-0.001498856034946602,0.004576939335412665
SOAP,AE,AA,4_3,A above B,1,311,0.3729903536977492,0,-2.898793127411554e-4,6.527058576143171e-4
JORN,AE,AA,4_2,A above B,2,1046,0.372848948374761,0,-0.0034717985560857607,0.009154197575885845
RMNP,MBR,AW,4_1,A above B,3,569,0.37258347978910367,0,-8.627554445472391e-4,0.0035065816451306337
JERC,WP,AA,5_3,A above B,2,1283,0.37178487918939984,0,-0.03237078029574845,0.05664415098263208
MLBS,WP,AW,6_2,A above B,4,996,0.3704819277108434,0,-0.014955458440133098,0.024981880091930374
SOAP,WP,AA,4_3,A above B,1,311,0.36977491961414793,0,-0.04135569730872263,0.08387691992857685
OSBS,AE,AW,5_1,A above B,4,1688,0.3696682464454976,0,-1.5464940947240127e-4,3.1820160476515814e-4
MLBS,WP,AW,4_2,A above B,2,690,0.3695652173913043,0,-0.009657776601805647,0.017731400657141894
RMNP,MBR,AW,3_1,A above B,2,598,0.3695652173913043,0,-9.405300975692162e-4,0.003284442328191259
MLBS,AE,AW,6_2,A above B,4,1004,0.3695219123505976,0,-1.782131327094776e-4,2.9103813082421076e-4
WREF,MBR,AW,5_1,A above B,4,1738,0.3693901035673188,0,-0.0014130547392760292,0.00502360784747524
MOAB,AE,AA,2_1,A above B,1,884,0.36877828054298645,0,-0.01422075399791347,0.03507676787928002
MOAB,WP,AA,2_1,A above B,1,887,0.3686583990980834,0,-0.011170219554241684,0.02413929947760711
CLBJ,MBR,AW,5_1,A above B,4,2843,0.3686246922265213,0,-0.002012290465846281,0.006287171727345921
GRSM,AE,AW,5_3,A above B,2,753,0.36786188579017265,0,-1.3266576891912625e-4,2.530941386109121e-4
GRSM,WP,AW,5_3,A above B,2,764,0.36780104712041883,0,-0.018363491907982445,0.036216430943300626
WREF,WP,AW,7_3,A above B,4,921,0.36590662323561346,0,-0.012928550378229962,0.02391515832747736
WREF,MBR,AW,5_2,A above B,3,328,0.36585365853658536,0,-0.0014569920362010253,0.004612909356596454
PUUM,WP,AA,6_5,A above B,1,134,0.3656716417910448,0,-0.07613554059873633,0.16452697635477914
ONAQ,MBR,AA,2_1,A above B,1,471,0.3651804670912951,0,-0.0011217746563967836,0.0027024417465820213
TEAK,MBR,AW,5_2,A above B,3,263,0.3650190114068441,0,-3.5158403792783085e-4,0.004037720443719118
MLBS,AE,AW,4_2,A above B,2,696,0.3635057471264368,0,-2.767604256312923e-4,4.4363099536868014e-4
DCFS,AE,AW,2_1,A above B,1,545,0.363302752293578,0,-0.0509210475182218,0.093921330714525
ONAQ,MBR,AA,3_1,A above B,2,1608,0.3619402985074627,0,-9.902738030206208e-4,0.002521793404567506
SCBI,MBR,AW,6_1,A above B,5,719,0.3616133518776078,0,-0.001190274492852429,0.004360156287541804
GUAN,MBR,AW,5_1,A above B,4,1965,0.361323155216285,0,-0.0011551957800175247,0.004361563810228462
CLBJ,MBR,AW,3_1,A above B,2,2497,0.3608329995995194,0,-0.00142356541818509,0.007591480299956678
NIWO,MBR,AA,3_1,A above B,2,798,0.35964912280701755,0,-3.191963498875431e-4,0.0038411397684392857
WREF,AE,AW,7_3,A above B,4,910,0.35934065934065934,0,-6.507778422653948e-5,1.1748592282694776e-4
WREF,WP,AW,8_3,A above B,5,732,0.3592896174863388,0,-0.012703294676715444,0.02055632859101579
WREF,AE,AW,8_3,A above B,5,719,0.3588317107093185,0,-4.854011186582641e-5,7.745853778455119e-5
OSBS,AE,AA,6_5,A above B,1,170,0.3588235294117647,0,-4.1915267055667193e-4,6.653207314379467e-4
OSBS,WP,AA,6_5,A above B,1,170,0.3588235294117647,0,-0.0907678037473684,0.1506116516345116
WREF,MBR,AW,4_3,A above B,1,53,0.3584905660377358,0,-0.001349425901584853,0.004177164131581743
DCFS,WP,AW,2_1,A above B,1,536,0.3582089552238806,0,-0.02097166600383473,0.03752310592995854
WREF,WP,AW,6_3,A above B,3,341,0.35777126099706746,0,-0.013091230287056815,0.021763458860767203
SERC,AE,AW,6_1,A above B,5,2515,0.357455268389662,0,-1.0646263983669048e-4,2.0087261274987585e-4
WREF,AE,AW,6_3,A above B,3,339,0.35693215339233036,0,-8.606033715435124e-5,1.3288736501039497e-4
OSBS,MBR,AW,3_2,A above B,1,118,0.3559322033898305,0,-0.0016620485810621903,0.00858251623047287
SERC,WP,AW,6_1,A above B,5,2526,0.35589865399841647,0,-0.00665469925931045,0.012972411841993482
STEI,WP,AW,5_3,A above B,2,647,0.3554868624420402,0,-0.026912185131022805,0.04389918408423919
WREF,MBR,AW,4_1,A above B,3,1138,0.35500878734622143,0,-0.0020830953753265074,0.005381380244209446
CLBJ,AE,AW,5_1,A above B,4,2565,0.35282651072124754,0,-5.47180292483334e-4,0.001969979490264777
OSBS,AE,AW,3_2,A above B,1,258,0.35271317829457366,0,-4.994227131563376e-4,9.39412172463556e-4
CLBJ,WP,AW,5_1,A above B,4,2570,0.35252918287937746,0,-0.009125160445620407,0.019299296115699444
STEI,AE,AW,5_3,A above B,2,667,0.3523238380809595,0,-3.6731575485461724e-4,5.666845034246209e-4
WREF,MBR,AW,8_3,A above B,5,457,0.3522975929978118,0,-0.0022702100566869346,0.006977590580024211
MOAB,MBR,AA,2_1,A above B,1,636,0.3522012578616352,0,-8.017945120277136e-4,0.003025895312313052
PUUM,AE,AA,6_5,A above B,1,142,0.352112676056338,0,-0.007115038809398481,0.01675863209169006
GUAN,MBR,AW,3_1,A above B,2,1891,0.35166578529878373,0,-0.0011656777250843328,0.004267344725735531
STEI,AE,AW,4_2,A above B,2,595,0.35126050420168065,0,-3.717716473492888e-4,5.519301298855953e-4
ORNL,MBR,AW,6_1,A above B,5,3420,0.3485380116959064,0,-0.0013748502992631053,0.004464970180336218
OSBS,WP,AW,3_2,A above B,1,262,0.3473282442748092,0,-0.010316349132752176,0.018661643239407125
SCBI,AE,AW,5_1,A above B,4,1236,0.3470873786407767,0,-1.2376734403137966e-4,1.9656026559018762e-4
SCBI,WP,AW,5_1,A above B,4,1256,0.3463375796178344,0,-0.0038059022719148074,0.0061620230725316465
SRER,MBR,AA,3_2,A above B,1,136,0.34558823529411764,0,-0.001250375195109498,0.0032723616436626845
STEI,WP,AW,4_2,A above B,2,598,0.34448160535117056,0,-0.01358731714545293,0.02125556614210347
BART,MBR,AW,4_1,A above B,3,6734,0.3428868428868429,0,-0.0018806618331206884,0.0055697465493022074
NIWO,WP,AA,4_1,A above B,3,349,0.34097421203438394,0,-0.0036262264569724154,0.006923540421121386
MOAB,WP,AA,3_1,A above B,2,2281,0.3397632617273126,0,-0.007366938647551418,0.014289535019299188
WREF,MBR,AA,6_4,A above B,2,112,0.3392857142857143,0,-9.787754538888942e-4,0.003115587031647105
GRSM,MBR,AW,5_3,A above B,2,545,0.3376146788990826,0,-0.003947965813839475,0.008986837556480708
MOAB,AE,AA,3_1,A above B,2,2344,0.33745733788395904,0,-0.007691397015780846,0.01661599099984957
TEAK,WP,AW,6_2,A above B,4,1442,0.33703190013869627,0,-0.007546999109407017,0.017299739355709935
ABBY,MBR,AW,5_2,A above B,3,286,0.3356643356643357,0,-0.002625354112496762,0.005502208510779713
TEAK,AE,AW,6_2,A above B,4,1451,0.33563059958649205,0,-1.292335635213945e-4,2.926382236589801e-4
NIWO,AE,AA,2_1,A above B,1,146,0.3356164383561644,0,-0.02283601128708391,0.04155715120810044
ONAQ,WP,AA,4_3,A above B,1,215,0.33488372093023255,0,-0.021615452226735114,0.04201665141350589
ONAQ,AE,AA,4_3,A above B,1,221,0.334841628959276,0,-0.004317705272618011,0.012369991210751732
NIWO,AE,AA,4_1,A above B,3,359,0.33147632311977715,0,-0.0030856253417214648,0.006387819996432062
SRER,AE,AA,3_2,A above B,1,251,0.33067729083665337,0,-0.005983158465021741,0.013651453356197921
ONAQ,AE,AA,3_2,A above B,1,124,0.33064516129032256,0,-0.00564879887825065,0.018225820640138533
ONAQ,WP,AA,3_2,A above B,1,121,0.3305785123966942,0,-0.02266858066568066,0.045457798533892334
OSBS,MBR,AW,3_1,A above B,2,1393,0.33022254127781764,0,-0.001745573629486686,0.006117107266189394
UNDE,MBR,AW,4_1,A above B,3,2959,0.3298411625549172,0,-0.0010903885202365763,0.0029422777651378707
SCBI,AE,AW,4_1,A above B,3,2649,0.32880332200830503,0,-1.549168151118128e-4,2.361986675624778e-4
DEJU,MBR,AA,4_3,A above B,1,64,0.328125,0,-2.1159095745418462e-4,4.470324912688805e-4
YELL,MBR,AW,4_1,A above B,3,506,0.32806324110671936,0,-5.592897586309336e-4,0.0022297660333653324
SCBI,WP,AW,4_1,A above B,3,2640,0.32765151515151514,0,-0.003673772473807432,0.005800518338074795
TEAK,MBR,AW,3_1,A above B,2,993,0.32729103726082576,0,-7.836447142057449e-4,0.003495733384403133
YELL,WP,AW,3_1,A above B,2,364,0.3269230769230769,0,-0.0028885074225592734,0.005311429139824795
PUUM,AE,AW,5_3,A above B,2,512,0.326171875,0,-0.005885858638629995,0.010485883829086908
PUUM,MBR,AW,4_1,A above B,3,1377,0.32461873638344224,0,-0.0031067945519573544,0.007654639560093459
OSBS,MBR,AW,4_1,A above B,3,1310,0.3244274809160305,0,-0.0027862343513181246,0.007786605283429613
WREF,MBR,AW,6_1,A above B,5,1581,0.32321315623023406,0,-0.002157805114088315,0.005445345174780371
TEAK,WP,AW,7_2,A above B,5,904,0.3230088495575221,0,-0.006207950645869704,0.012903465955939844
SRER,AE,AA,4_2,A above B,2,2720,0.32279411764705884,0,-0.0019207989370352983,0.005507269317752169
TEAK,MBR,AW,5_1,A above B,4,945,0.32275132275132273,0,-0.0010074199226238513,0.005398493618395864
WREF,WP,AW,8_2,A above B,6,955,0.3225130890052356,0,-0.008490156414079445,0.013638083550961206
YELL,AE,AW,3_1,A above B,2,369,0.3224932249322493,0,-2.781302311722922e-4,4.3969176862742747e-4
PUUM,WP,AW,5_3,A above B,2,509,0.32220039292730845,0,-0.02973958514605466,0.047994311261397415
SRER,WP,AA,4_2,A above B,2,2715,0.32154696132596683,0,-0.007135010082496492,0.014029359072150216
WREF,MBR,AW,7_3,A above B,4,156,0.32051282051282054,0,-0.0020982734934533566,0.006213263576384423
SRER,WP,AA,3_2,A above B,1,256,0.3203125,0,-0.01143078982006776,0.023865269973720286
WREF,AE,AW,8_2,A above B,6,953,0.3200419727177335,0,-4.61485477786249e-5,6.814744968818096e-5
DEJU,AE,AA,5_3,A above B,2,285,0.3192982456140351,0,-2.905528125246162e-4,7.198405880798576e-4
TEAK,AE,AW,7_2,A above B,5,902,0.31929046563192903,0,-7.246827061499837e-5,1.4330654883665847e-4
SRER,AE,AA,3_1,A above B,2,2428,0.3191927512355848,0,-0.00417535693228583,0.010327219790753447
ONAQ,MBR,AA,4_1,A above B,3,2261,0.3188854489164087,0,-9.95094770906097e-4,0.001907655592395735
TEAK,MBR,AW,6_1,A above B,5,1449,0.3188405797101449,0,-9.781965561193814e-4,0.003726766510549273
STEI,AE,AW,4_3,A above B,1,41,0.3170731707317073,0,-8.028962804677646e-4,0.0010410682307695864
CLBJ,AE,AW,3_1,A above B,2,3347,0.3170002987750224,0,-0.00128349033291596,0.004379492818693106
PUUM,AE,AW,6_3,A above B,3,1195,0.3163179916317992,0,-0.004320694231093336,0.0071295513727915654
JORN,WP,AA,4_1,A above B,3,370,0.3162162162162162,0,-0.002842225392144133,0.006220497647038017
PUUM,WP,AW,6_3,A above B,3,1203,0.31587697423108896,0,-0.033724855385258073,0.0533441405463633
GRSM,MBR,AW,5_2,A above B,3,1868,0.3158458244111349,0,-0.0032617899350386725,0.006437973603231961
TEAK,MBR,AW,4_1,A above B,3,741,0.3157894736842105,0,-9.15048125573565e-4,0.004288097872255377
WREF,WP,AA,7_6,A above B,1,38,0.3157894736842105,0,-0.10083211401494802,0.15344751192389483
